title,abstract,url,publication_year,authors,institutions
Innovation and Incentives,"Interest in intellectual property and other institutions that promote innovation exploded during the 1990s. Innovation and Incentives provides a clear and wide-ranging introduction to the economics of innovation, suitable for teaching at both the advanced undergraduate and graduate levels. It will also be useful to legal and economics professionals. Written by an expert on intellectual property and industrial organization, the book achieves a balanced mix of institutional details, examples, and theory. Analytical, empirical, or institutional factors can be given different emphases at different levels of study.Innovation and Incentives presents the historical, legal, and institutional contexts in which innovation takes place. After a historical overview of the institutions that support innovation, ranging from ancient history through today's government funding and hybrid institutions, the book discusses knowledge as a public good, the economic design of intellectual property, different models of cumulative innovation, the relation of competition to licensing and joint ventures, patent and copyright enforcement and litigation, private/public funding relationships, patent values and the return on R&D investment, intellectual property issues arising from direct and indirect network externalities, and globalization. The text presents technical and abstract analysis and at the same time sheds light on current controversies and policy-relevant topics, including the difficulty of enforcing copyright in the digital age and international protection of intellectual property.",https://openalex.org/W1560174547,2006,Suzanne Scotchmer,
Green Technology Collaboration Network Analysis of China’s Transportation Sector: A Patent-Based Analysis,"The development of green transportation technologies in China has grown rapidly due to increasing concerns about climate change and environmental pollution. Collaboration innovations covering kinds of participating entities and various linked relationships have become one of the critical drivers for the transportation sector. Some researchers have analysed the collaborative innovation of scientific literature in this field. However, fewer studies have investigated the current performance of collaborative technology innovation represented by patents in the transportation sector. In this context, a research framework based on the social network analysis approach is proposed for collaboration green transportation technologies. The purpose of the research is to establish an analytical framework for the green transportation innovation network and seek the key collaboration activities and strategies. Subsequently, a collaborative innovation network based on the patent data of green transportation technologies was built and analysed. Especially, the innovation entities in the collaboration network are divided into four groups: business enterprises, individuals, universities, and research institutions, so that more detailed information in the network could be obtained. The results show that the proposed research framework based on patent data and social network analysis method helps examine the critical nodes and links in the network, as well as their types and characteristics of the collaboration network. The increasing number of green transportation technologies shows active cooperation in this field. The study also found that business enterprises node gradually plays a major role in cooperative innovation. The corresponding policy recommendations are also provided.",https://openalex.org/W3150184111,2021,Lufei Huang; Ying Xu; Xiaohui Pan,Shanghai Lixin University of Accounting and Finance; Shanghai University; Shanghai University of Political Science and Law
Evolution of the collaborative innovation network in the Korean ICT industry: a patent-based analysis,"This study explores the evolutionary mechanisms of the inter-firm collaborative innovation network in the Korean ICT industry, focusing on inter-firm homophily. Using firm network data based on a joint patent from 1980 to 2015, this study reveals that firms participate in collaborative innovation primarily to complement their technological resources. Also, the collaborative innovation network among Korean ICT firms has evolved mainly by homophily mechanisms and has limited expandability. The findings suggest that the government can promote SMEs’ participation in collaborative innovation by concentrating on supporting the development of technological capabilities.",https://openalex.org/W3197765711,2021,Inyoung Hwang,Korea Institute of S&T Evaluation and Planning
"Essential Patents and Knowledge Position, a Network Analysis on the Basis of Patent Citations","Technology standards are considered important tools for increasing bargaining power and licensing revenues by combining the strategies of firms with the standard-setting organizations (SSOs) standardization processes. The essential patents declared by members of the SSOs play a critical role in such standardization processes. Some former researchers have found that, when using network analysis for measuring the knowledge positions in the “main-path” of standards-based markets, the essential patents did not match very well with the actual knowledge positions of the firms, in most cases. In this paper, we focus on the essential patents declared by the member firms in JTC1, an SSO that provides a standards development environment related to the development of the worldwide information and communication technology (ICT) standards for business and consumer applications, and that employs social network analysis techniques to investigate the knowledge positions of the patents, not only in the “main-path” discussed in the earlier literature, but also in the brokerage processes. We found that the brokerage-process approach helped us to better understand the roles of the essential patents that dominate transactions, relations, and the exchange of knowledge in the patent citation network than that of the main-path. Our findings suggest that claiming essentiality depends on the strategic behavior not only of the patents’ owners, but also of the SSOs.",https://openalex.org/W3208241869,2021,Jiaming Jiang; Xingyuan Zhang,Okayama University
Strategic Intentions of Patent Transactions: A Network Analysis of the TFT-LCD Industry,"Patent transactions have received considerable attention in the current technology transfer strategy. Patent transaction markets involve two major factors: 1) the market power of transactional negotiation and 2) the technological connections of an industry. This article explored the strategic intentions within the transaction market. This article examines the thin film transistor liquid crystal display patents in the United States Patent and Trademark Office database from 2002 to 2012 to identify patent transactions. By using social network analysis, this article measures market status and industrial constraints. The results show that patent transaction markets are highly structured, a core stratum controls most transactions. Major transactors demonstrate various value propositions and constitute four transactional typologies. The findings, which encapsulate the essence of technology or knowledge transfer markets, are relevant to strategic deployment for acquiring competitiveness.",https://openalex.org/W4285306945,2022,Hung-Chun Huang; Hsin‐Yu Shih; Tsung‐Han Ke,National Chi Nan University
The Influence of Network Positions on Exploratory Innovation: An Empirical Evidence from China’s Patent Analysis,"Existing studies find that exploratory innovation requires both access to heterogeneous resources for the establishment of novel knowledge combinations and high-quality cooperation to strengthen the absorption of heterogeneous knowledge. Therefore, structural holes and prominent positions exert critical effects on exploratory innovation. Few existing studies have investigated the influences of the two positions on exploratory innovation simultaneously. This study aims to identify the influence of network positions on exploratory innovation and the contingency mechanism. Basing on joint patent filing relationships identification belong to IPC Green Inventory, R&amp;D collaboration networks in China consisted of 215 firms in the technological field of low-carbon energy were constructed. Negative binomial regression was used to analyse the influences of networks positions on exploratory innovation and the moderating effect of network density. Results reveal that network prominence and structural holes have inverted U-shaped effects on exploratory innovation. The simultaneous occupation of prominent positions and structural holes hinders exploratory innovation. Network density exerts positive and negative effects on the relationships between network prominence and exploratory innovation and between structural holes and exploratory innovation, respectively. The conclusions drawn in this study provide a reference for R&amp;D network structural optimization toward exploratory innovation.",https://openalex.org/W2996796239,2020,Ding Ma; Zhang Ya-rui; Fan Zhang,Wuhan University of Technology; Hubei University of Arts and Science
Patent Keyword Analysis of Disaster Artificial Intelligence Using Bayesian Network Modeling and Factor Analysis,"At present, artificial intelligence (AI) contributes to most technological fields. AI has also been introduced in the disaster area to replace humans and contribute to the prevention of disasters and the minimization of damages. So, it is necessary to analyze disaster AI in order to effectively make use of it. In this paper, we analyze the patent documents related to disaster AI technology. We propose Bayesian network modeling and factor analysis for the technology analysis of disaster AI. This is based on probability distribution and graph theory. It is also a statistical model that depends on multivariate data analysis. In order to show how the proposed model can be applied to a real problem, we carried out a case study to collect and analyze the patent data related to disaster AI.",https://openalex.org/W3000587175,2020,Sangsung Park; Sunghae Jun,Cheongju University
Developmental Trajectories in Blockchain Technology Using Patent-Based Knowledge Network Analysis,"The blockchain is a technology with high growth potential that increases social benefits by streamlining procedures, reducing costs, and innovating the way we work. Considering the growth potential of blockchain technologies, countries around the world are attempting to graft into various fields such as finance, logistics, and healthcare, and actively promoting technology development. Tracing and analyzing the developmental trajectories of blockchain technology can give great insight for RD direction and strategies. We developed an improved knowledge persistence-based main path approach to identify technological trajectories of the blockchain technology. In addition, future technological directions for each sub-technology under blockchain technology were identified by the knowledge unconventionality metric. The results show that the blockchain technology can be divided into five sub-technologies, and each sub-technology has evolved with high technological interactions among other sub-technologies. Based on the last knowledge streams of the main paths, this paper suggests potential future directions for each sub-technology in the blockchain technology.",https://openalex.org/W3149309085,2021,Sohee Kim; Sejun Yoon; Nagarajan Raghavan,Hanyang University; Singapore University of Technology and Design
"Collaboration network, technology network and technological development: a patent analysis in the Chinese green technological field of energy saving","Purpose This paper aims to forecast the future development of UIC technology according to the changes of IPC in different time periods. The findings also provide a theoretical basis for the UIC policymakers of energy-saving environmental protection industry. Design/methodology/approach The present study will take energy-saving technology as an example, through using a two-mode network analysis method to build the four-stage IPC code UIC innovation-technology network, researching UIC innovation network applicant heterogeneity, UIC technology network and technology relevance. Findings Through the establishment of UIC innovation-technology two-mode network, namely, applicant node CN and IPC node TN, this paper analyzes the important applicants, focal technologies, correlation of focal technologies and the development trends of energy saving technology in the future by using the related theories and methods of two-mode network. Originality/value At present, only about 11% of energy-saving enterprises in China have R&amp;D activities. The government needs to implement top-level design, improve industrial policies, strengthen investment in technology R&amp;D and build a platform for technological innovation in energy-saving industries to support the R&amp;D of common and key technologies in energy-saving industries.",https://openalex.org/W3109385320,2020,Xia Cao; Zeyu Xing; Keke Sun,Harbin Engineering University; Soochow University
Measuring Technological Collaboration on Blockchain Based on Patents: A Social Network Analysis Approach,"Blockchain has been regarded as an emerging global phenomenon in the field of new technologies. However, the existing literature still lacks descriptions of the cooperation characteristics and innovation landscape of blockchain. This study uses the social network analysis method to compare the development of blockchain technology and technological collaboration in China and in the United States based on patent data. Our analyses suggest that the number of blockchain patent applications in China is increasing rapidly due to the Chinese Government developing consistent national strategies for blockchain technology. In all, both countries have notable agglomerations in a few geographical areas or cities. However, the university or enterprise block in the United States has broader and deeper cooperation, unlike the Chinese university or enterprise block, which is more inclined to cooperate within blocks and has more isolated blocks. Lastly, there are various patent attributes-influencing factors behind the importance of node cooperation. The results show that the degree of cooperation of cooperative inventors or important patents is greater in China’s cooperation network, while in the United States, the influence of enterprises rather than universities or individuals is greater.",https://openalex.org/W3195133180,2021,Jiang Nan; Xing Liu; Ming Xu,Tongji University
Comparative Efficacy of Oral Chinese Patent Medicine for Chronic Prostatitis/Chronic Pelvic Pain Syndrome With Sexual Dysfunction: A Bayesian Network Meta-Analysis of Randomized Controlled Trials,"Background: Oral Chinese patent medicine (OCPM) combined with western medicine (WM) are believed to be effective for the therapy of chronic prostatitis/chronic pelvic pain syndrome (CP/CPPS) with sexual dysfunction (SD). These western medicines mainly involve antibiotics, phosphodiesterase type-5 inhibitor (PDE-5i), α-blockers. But there is no randomized controlled trial (RCT) that directly compares the efficacy of different OCPM. Hence, we operated a network meta-analysis (NMA) to contrast the efficacy of different OCPM for CP/CPPS with SD. Methods: Relevant studies were searched in PubMed, Cochrane Library, Web of Science, Embase, China National Knowledge Infrastructure (CNKI), Chinese Scientific Journal Database (VIP), and Wanfang database. All of the RCTs concentrated on the use of OCPM to cure CP/CPPS with SD from the inception of the databases to November 2020. We appraised the risk of bias under the Cochrane Handbook and CONSORT statement. The data were statistically analyzed via STATA 13.0 and WinBUGS 1.4.3 instrument. Results: Altogether, 30 pieces of literature with 2,996 participants containing 11 oral Chinese patent medicine and 11 interventions were included in the NMA. In terms of The National Institutes of Health chronic prostatitis symptom index (NIH-CPSI), Qianlie Shutong Capsules (QLSTC) + WM had the most possible of being the optimal treatment. In the light of the International Index of Erectile Function (IIEF-5), Congrong Yishen Granules (CRYSG) + WM had the most possible of being the optimal treatment. Shugan Yiyang Capsules (SGYYC) + WM performed the highest likelihood efficacy under cluster rank graph combined NIH-CPSI and IIEF-5. Liuwei Dihuang Pills/Yougui capsules (LWDHP/YGC) + WM had highly possible to be the optimal treatment not only for the clinical effective rate of CP/CPPS but also for the clinical effective rate of SD. Considering four outcomes, QLSTC, CRYSG, SGYYC, LWDHP/YGC, Qianlie Beixi Capsules (QLBXC) plus WM were the best therapy approach for CP/CPPS with SD, especially LWDHP/YGC + WM and QLBXC + WM. Conclusion: Based on the NMA, QLSTC, CRYSG, SGYYC, LWDHP/YGC, QLBXC plus WM demonstrated the maximum probability of being the optimal therapies. Owing to the limitations of this research, these results should be confirmed by elaborate RCTs. Systematic Review Registration: [ https://www.crd.york.ac.uk/prospero/ ], identifier [CRD42021224060].",https://openalex.org/W3163305795,2021,Yang Zhang; Hongzhao Ma; Nan Tao,Shaanxi University of Chinese Medicine; Affiliated Hospital of Shaanxi University of Chinese Medicine
Patent Analysis of the Critical Technology Network of Semiconductor Optical Amplifiers,"With the development of 5G, mobile communication, and optical communication technologies, semiconductor optical amplifiers (SOAs) have become an important research topic. However, most SOA-related studies have focused on a technical discussion or market research but have failed to indicate the critical SOA technologies and the SOA technology development trends. Therefore, this study analyzes SOA patents and constructs a technology network for SOA patents. The results indicate that the critical SOA technologies are mainly used in lasers, semiconductor lasers, light guides, electromagnetic wave transmission communication other than radio-wave communication, and devices controlling light sources. Among the five critical SOA technologies, lasers (H01S3) account for the highest percentage at 22.21%. Consequently, the critical technologies do not focus on specific technology fields but have characteristics of multiple technology fields. In addition, considerable development has occurred in semiconductor lasers in recent years. Finally, patentee analysis indicates that for SOA technologies, the public sector and academia play relatively weak roles in early technology development or following technology development. However, with the rapid development of mobile communication and optical communication, the government of each country can consider investing additional R&amp;D funds and resources in the future. This study constructs a network model for patent technologies to explore the development tendencies for SOA technologies. This model can be used as a reference for R&amp;D resource management and the promotion of new technologies.",https://openalex.org/W3006828622,2020,Shu-Hao Chang,National Applied Research Laboratories
The dynamics of technological discontinuities:a patent citation network analysis of telecommunication switches,"This work focuses on the long-term structural evolution of the telecommunication switching industry, analyzing both the technology and the firm level. The first contribution of this work is in the empirical representation of technological change. Following the growing field of research about the use of patent citation networks for mapping technological trajectories, this methodology is applied to the telecommunications switching industry. Furthermore, given the paucity of analytical tools for the analysis of patent citation networks from a technology dynamics perspective, a completely new method is developed. Loosely based on the notion of ""inheritance of genes"", some indicators of cumulativeness of knowledge are developed and used for detecting the emergence of new technologies within a patent citation network. The second contribution is in the tradition of evolutionary economics, that is to provide an in depth case study of industry evolution. In particular, following the Sectoral System of Innovation approach, a chapter of this work is devoted to the analysis of the structural evolution of the telecommunication switching industry. This corresponds to considering the industry long-term development and focusing on several aspects, such as the emergence of new technologies, changes in firms competences and skills, firms’ diversification and integration strategies, and the role of public authorities and institutions. The analysis of the structural evolution intends to enrich the bulk of appreciative theorizing about the co-evolution of technology and industry in an oligopolistic and regulated sector. This thesis includes both qualitative and quantitative research methods. The former mainly consist of the use of secondary sources and empirical data for reconstructing technology, industry, and firm evolution. The latter is carried out analyzing a patent citation network built using patents related to telecommunication switching granted between 1963 and 2001. Part I (chapter 2) introduces the reader to some theoretical issues covered in the thesis and provides the underpinning of what we could call the ""general assumptions"" of the thesis. These are: the theoretical support of an industry level study, the link between technology and industrial dynamics, and a cognitive approach to technical change. Finally, this chapter ends with the explicit stating of the research questions. Part II (chapters 3 and 4) represents a piece of qualitative research that focuses on the technological development and the industry structural evolution. In particular, chapter 3 provides a detailed account of technology evolution in telecommunication switches, whose aim is to highlight the technological history of telecommunication switches and which technological bottlenecks materialized. This chapter argues that technological progress in the industry follows a ""challenge-and-response"" pattern where the main driver appears to be the solution of emerging technical bottlenecks. Furthermore, this chapter also underlines the issue of performance measurement (i.e. service characteristics) stressing the ""not-off-the-shelf"" nature of telecommunication switches and the interoperability to other network infrastructures. Chapter 4 is an account of the structural evolution of the telecommunication switching industry from its infancy until recent years. As this means to consider several aspects both at firm and industry level, the chapter is divided in two parts. In the first part the industry is considered as a whole and for each period five dimensions are systematically discussed. These are: (i) market structure, (ii) barriers to entry, (iii) demand, (iv) relevant actors end their relations, and (v) source of knowledge and technology. In the second part firms are considered individually with special attention to their (common) genealogy, their national context, their technological competences, and their patterns of diversification and specialization. Part III (chapters 5 and 6) centers on the analysis of technology dynamics through the use of patent citation networks. In particular, the analysis tries to couple qualitative and quantitative research, moving beyond just considering patents as a ""count unit"" and considering also their descriptive contents. The analysis focuses on two aspects: (i) mapping the main flow of knowledge within a directed network using the established method proposed by Hummon and Doreian (1989) and (ii) the analysis of the newly introduced concept of knowledge persistence. We could consider these two chapters as an empirical counterpart of chapter 3, as they provide an empirical representation of the technological evolution and of the exploration of the available technological space. The first step of this type of analysis is the re-framing of the history of technology (chapter 3) in the technological paradigms and trajectories framework. This analysis examines the technological advance through the lenses of engineering heuristics and pinpoints what search strategies engineers used over time. In this setting, paradigms can be distinguished by looking at the stability of such heuristics, the need for new technological competences, and the emergence of new technical bottleneck. The second aspect of technology dynamics is knowledge persistence and the long term knowledge flows in the network. A patent citation network represents a system of knowledge generation and transmission (through citations), and this makes possible to identify the most successful patents in spreading their knowledge to later patents. This corresponds to study each patent citation structure from a global network perspective. In chapter 6 this is operationalized by using genetic concepts such as the Mendelian law of genes inheritance. Finally, in Part V, chapter 7 provides a summary of the main findings of this thesis, discusses their implications, and suggests future lines of research. As regarding industry evolution we can conclude that despite several waves of radical technological change this industry displays a ""slow dynamics"". This is rooted in a slow innovation process and adoption through long-term procurement contracts. Furthermore, looking at the major players reveals a large degree of heterogeneity in term of firms internationalization and telecommunication specialization. As regarding the empirical investigation of technology dynamics we can conclude that the proposed method is successful in clustering patents according to different technological paradigms. Furthermore, it emerges that the adaptation of a new radical technology (i.e. packet switching) to the telephony network took place through the intense exploration of a limited part of the available technological space.",https://openalex.org/W1585964080,2010,Arianna Martinelli,
Patent Analysis in the 5G Network,"In recent years, 5G has been the focus of research and development in the telecom industry. This paper aims to understand the development trend and technical hot spots of 5G technology through the patent analysis and build a citation network at the assignee organization level. The workflow of the paper is divided into four steps: patent data collection and cleaning, patent overview analysis, network creation and analysis, O-I index analysis. This article collected the patent data from the United States patent and trademark office (USPTO). We understand the application trend, technical hot spots, and leading players in the 5G domain through the patent overview analysis. We comprehend the structure and characteristics of the network and critical nodes from network topology analysis. By using O-I index analysis, we learn the flow of 5G technology knowledge between the organizations. This paper provides a useful analytical model for the patent analysis and technological knowledge flow in a specific field, which can be applied to patent analysis in other fields.",https://openalex.org/W3208308987,2021,Hui Eva Zhang; Kok Hoe Wong; Victor Chang,Xi’an Jiaotong-Liverpool University; Teesside University
Comparing the effectiveness of Chinese patent medicines containing red yeast rice on hyperlipidaemia: A network meta‐analysis of randomized controlled trials,"Abstract Introduction The purpose of this study was to evaluate the therapeutic effectiveness of Chinese patent medicines containing red yeast rice for the treatment of hyperlipidaemia. Methods Relevant literature published until 13 August 2021, was retrieved from six electronic databases. Randomized clinical trials of Chinese patent medicines containing red yeast rice in patients with hyperlipidaemia were included in the review. Network meta‐analysis was performed using Stata 13.1 software. Methodological quality was assessed using the Cochrane risk of bias tool. The surface under the cumulative ranking (SUCRA) curve probability values were used to rank the treatments. Results This study included 47 trials involving 4824 subjects. In terms of reduced total cholesterol levels, Xuezhikang (SUCRA: 84.5%) had the highest probability of being the most effective formulation, with Simvastatin (66.4%) and Zhibitai (65.4%) ranked second and third, respectively. Xuezhikang also had the highest probability of reducing low‐density lipoprotein cholesterol levels to the greatest extent (SUCRA: 82.6%) with Simvastatin (SUCRA: 74.9%) and Zhibituo (SUCRA: 52.8%) being the second and third choices, respectively. For reduced triglyceride levels, Zhibituo (SUCRA: 80.2%) exhibited the highest probability of being the most effective, with Xuezhikang (SUCRA: 63.4%) and Simvastatin (SUCRA: 57.6%) in second and third places, respectively. Finally, in terms of improving high‐density lipoprotein cholesterol levels, Zhibituo (SUCRA: 90.1%) had the highest probability of being the most effective, with Simvastatin (SUCRA: 82.1%) and Xuezhikang (SUCRA: 51.1%) ranked second and third, respectively. Conclusions Xuezhikang was found to have the highest probability of being the most effective formulation for reducing total cholesterol and low‐density lipoprotein cholesterol levels, while Zhibituo had the highest probability of being the most effective for controlling triglyceride and high‐density lipoprotein cholesterol levels. The studies included in the review exhibited certain limitations and, therefore, more rigorously designed studies should be performed. Trial registration: INPLASY registration number: INPLASY202130017.",https://openalex.org/W3214095592,2021,Guiqin Xu; Mingxin Lin; Xueli Dai,Anhui University of Traditional Chinese Medicine; Chinese Academy of Medical Sciences & Peking Union Medical College; Nanjing University of Chinese Medicine
Network meta-analysis of patent foramen ovale management strategies in cryptogenic stroke,"These findings suggest that closure and OAT may be equally effective in recurrent stroke prevention in patients with PFO. There is an increased risk of atrial fibrillation and bleeding with closure and OAT therapy, respectively. A randomized trial is needed to identify patients who would benefit most from each strategy.",https://openalex.org/W2806844592,2018,Hamidreza Saber; Mohan Palla; Shaghayegh Kazemlou,Western University; The University of Texas Health Science Center at San Antonio; Wayne State University
Future Smart Logistics Technology Based on Patent Analysis Using Temporal Network,"This study aims to predict new technologies by analyzing patent data and identifying key technology trends using a Temporal Network. We have chosen big data-based smart logistics technology as the scope of our analysis. To accomplish this, we first extract relevant patents by identifying technical keywords from prior literature and industry reports related to smart logistics. We then employ a technology prospect analysis to assess the innovation stage. Our findings indicate that smart logistics technology is in a growth stage characterized by continuous expansion. Moreover, we observe a future-oriented upward trend, which quantitatively confirms its classification as a hot technology domain. To predict future advancements, we establish an IPC Temporal Network to identify core and converging technologies. This approach enables us to forecast six innovative logistics technologies that will shape the industry’s future. Notably, our results align with the logistics technology roadmaps published by various countries worldwide, corroborating our findings’ reliability. The methodology presents in this research provides valuable data for developing R&amp;D strategies and technology roadmaps to advance the smart logistics sector.",https://openalex.org/W4377020859,2023,Koopo Kwon; J. K. So,Youngsan University; Seoul National University
A Comparison between Political Claims Analysis and Discourse Network Analysis: The Case of Software Patents in the European Union,"The study of policy discourse comprises actor-centered and content-oriented approaches. We attempt to close the gap between the two kinds of approaches by introducing a new methodology for the analysis of political discourse called Discourse Network Analysis. It is based on social network analysis and qualitative content analysis and takes an entirely relational perspective. Political discourse can be analyzed in a dynamic way, and the approach makes previously unobservable cleavage lines and alignments measurable at the actor level, at the level of the contents of a discourse, and a combined layer. We compare discourse network analysis with political claims analysis, a competing method, and apply both methods to the European-level discourse on software patents. Our results demonstrate how an anti-software-patent coalition was mobilized and how it gained control over important frames, while the well-organized pro-software-patent discourse coalition was not able to gain sovereignty over the discourse.",https://openalex.org/W3125612928,2010,Philip Leifeld; Sebastian Haunss,
[Network Meta-analysis of randomized controlled trials of Chinese patent medicine for bradyarrhythmia].,"To assess the clinical efficacy of Chinese patent medicine for bradyarrhythmia(BA) by using network Meta-analysis method. Relevant randomized controlled trials(RCTs) of Chinese patent medicine for BA were retrieved from China National Knowledge Infrastructure(CNKI), WanFang Database, VIP database, SinoMed, PubMed and Cochrane Library. The retrieval time ranged from the commencement of each database to February 2019. We completed the literature screening and data extraction according to the pre-determined inclusion and exclusion criteria. The quality of inclusion studies was assessed using the bias risk assessment tool recommended by the Cochrane Handbook of Systematic Review 5.3. The data were analyzed by WinBUGS, and STATA software was used for plotting. Finally, 46 RCTs were included, involving 4 Chinese patent medicines and 3 306 patients. According to the network Meta-analysis, the total effective rate in alleviating BA symptoms had 7 direct comparisons and 3 indirect comparisons. The efficacy of the 4 Chinese patent medicines combined with routine therapy was superior to that of routine therapy, with statistically significant differences. The order of the four Chinese patent medicines by efficacy was as follows: Shenxian Shengmai Oral Liquid&gt;Shensong Yangxin Capsules&gt;Xinbao Pills&gt;Ningxinbao Capsules. The average heart rate had 7 direct comparisons and 3 indirect comparisons. The efficacy of Shenxian Shengmai Oral Liquid and Shensong Yangxin Capsules combined with routine therapy was superior to that of routine therapy, with statistically significant differences. The order of the four Chinese patent medicines by efficacy was as follows: Shenxian Shengmai Oral Liquid&gt;Shensong Yangxin Capsules&gt;Xinbao Pills&gt;Ningxinbao Capsules. The results showed that the Chinese patent medicines combined with routine therapy were effective in the treatment of BA. Due to the differences in the quantity and quality of the included studies on different Chinese patent medicines, the sequencing results of Chinese patent medicines need to be further verified.",https://openalex.org/W3014604260,2020,Haiyin Hu; Zhaochen Ji; Dandan Yu,Tianjin University of Traditional Chinese Medicine; Chinese Academy of Medical Sciences & Peking Union Medical College
Patent Analysis Using Bayesian Network Models,"Technology management is important to both companies and nations. Recently, economic competitiveness for both depends on technological prowess. Patents are a representative index of technological competitiveness because a patent document has diverse and detailed information about developed technologies. Hence, patent analysis is an efficient tool for technology management activities such as R&D planning and technology marketing. In this paper, we propose a patent analysis method using Bayesian network models. A Bayesian network is a graphical model representing the relationships between variables. We use International Patent Classification codes as the variables of a Bayesian network model to obtain the technological associations between codes. We verify the performance of our research using retrieved patent documents related to the BMW motor company.",https://openalex.org/W2185192054,2013,Sunghae Jun; Seung-Joo Lee,
Effectiveness and Safety of Oral Chinese Patent Medicines Combined with Chemotherapy for Gastric Cancer: A Bayesian Network Meta‐Analysis,"Objectives . This network meta‐analysis (NMA) was designed to assess the comparative effectiveness and safety of oral Chinese patent medicines combined with chemotherapy for gastric cancer on the National Basic Medical Insurance Drugs List of China. Methods . A comprehensive literature search was performed in seven electronic databases from their inception to February 25, 2020, aiming to collect all related randomized controlled trials (RCTs) to evaluate the effectiveness and safety of oral Chinese patent medicines as an adjuvant for gastric cancer. Two researchers independently screened the literature, extracted data, and assessed the risk of bias of included studies using the Cochrane Risk of Bias Scale. NMA was then performed by using STATA 16.0 software and ADDIS 1.16.8 software. Results . Finally, 30 RCTs were included, involving seven kinds of oral Chinese patent medicines, with a total of 2602 patients. For improvement of clinical efficacy, Bazhen granule combined with chemotherapy was ranked first for effectiveness, followed by the Cinobufacin capsule combined with chemotherapy and Xiao’aiping tablet combined with chemotherapy. Meanwhile, Bazhen granules combined with chemotherapy also were ranked first in reducing gastrointestinal reactions. In terms of improving performance status, the Xiao’aiping tablet was the best and significantly better than other oral Chinese patent medicines. Besides, the Zhenqi Fuzheng granule combined with chemotherapy was best for reducing the incidence of leucopenia. Conclusions . Since only one RCT of Bazhen granule was included in this study for analysis, its statistical efficiency is low. Therefore, this study recommends that the Cinobufacin capsule combined with chemotherapy should be a priority in improving clinical efficacy. In terms of improving patients’ quality of life, Xiao’aiping tablet is the best choice. Safety was best for Zhenqi Fuzheng granule and Bazhen granule combined with chemotherapy. Limited by the quantity, quality, and possible bias of included studies, the above conclusions need to be further verified by more high‐quality RCTs.",https://openalex.org/W3080976924,2020,Xiaona Lu; Yawei Zheng; Fang Wen,Nanjing University of Chinese Medicine
Comparative efficacy of seven Chinese patent medicines for early diabetic kidney disease: A Bayesian network meta-analysis,"CPMs + ACEI/ARB might be positive efficacious interventions from which patients with DKD will derive benefit. UCG + ACEI/ARB, JSB + ACEI/ARB, CXC + ACEI/ARB, and HKC + ACEI/ARB might be potentially the preferred intervention for reducing UAER, 24-h UTP, SCr, and BUN levels, respectively. BLC + ACEI/ARB has a better impact on lowing TRIG, TC, and CRP levels in patients with early DKD. However, more high-quality, large-scale, multi-center RCTs and stronger head-to-head trials are required to confirm these findings.",https://openalex.org/W4223641661,2022,Jie Zhao; Jun Ai; Chao Mo,Hunan University of Traditional Chinese Medicine; Guangxi University; Guangxi University of Chinese Medicine
"Comparative efficacy, safety and cost of oral Chinese patent medicines for rheumatoid arthritis: a Bayesian network meta-analysis","Abstract Background Rheumatoid arthritis (RA) is a common inflammatory disease with a substantial burden for society and economic worldwide. Chinese patent medicines (CPMs) have gained attention as alternative remedies due to they can exert the satisfactory therapeutic effects via holistic regulation. Currently, several oral Chinese patent medicines are routinely recommended for managing and treating RA. Therefore, a network meta-analysis (NMA), which tries to synthesize evidences for a decision making by evaluating the comparative effectiveness of multiple interventions against the same disease, was undertaken to identify the optimal intervention according to their efficacy in clinical treatment and symptom remission, safety profile and daily cost. Methods Randomized controlled trials (RCTs) regarding CPMs to treat RA were comprehensive retrieved from 3 foreign databases and 4 Chinese databases, and the retrieved results were last updated on January 10, 2019. The bias of the selected trials was assessed by two individuals independently through RoB2. A random-effects model was adopted during the meta-analytic procedures, and outcomes concerning efficacy and safety were evaluated as odds ratios (OR), mean differences (MD) and 95% credible intervals (CI) utilizing Stata 14.1 and WinBUGS 1.4.3 software. Furthermore, the cluster analysis and comprehensive investigation were preformed concerning the comparative efficacy, safety and cost of oral CPMs. Results One hundred sixteen RCTs involving 10,213 individuals met the inclusion criteria and were enrolled into current NMA. The results from existing evidence indicated that Biqi capsule and Yuxuebi capsule probably had a favorable balance in consideration of benefits, tolerability and daily cost. Furthermore, as the least expensive choice, glucosides of Tripterygium Wilfordii tablet was associated with displaying a trend of relieving joint tenderness, joint swelling, and morning stiffness for patients with RA. Conclusion Biqi capsule, Yuxuebi capsule and glucosides of Tripterygium Wilfordii tablet were recommended for treating RA based on the favorable benefits in both clinical efficacy and symptoms, and they, meanwhile, might be associated with the more tolerable and acceptable therapeutic alternative in terms of safety profile and daily cost. Nevertheless, the additional results from high-quality, multi-center and head-to-head trials would be pivotal for supporting our findings.",https://openalex.org/W3038649155,2020,Dan Zhang; Jin-Tao Lyu; Bing Zhang,Beijing University of Chinese Medicine
