title,abstract,url,publication_year,authors,institutions
Journey of customers in this digital era: Understanding the role of artificial intelligence technologies in user engagement and conversion,"Purpose The first research objective is to understand the role of digital [artificial intelligence (AI)] technologies on user engagement and conversion that has resulted in high online activities and increased online sales in current times in India. In addition, combined with changes such as social distancing and lockdown due to the COVID-19 pandemic, digital disruption has largely impacted the old ways of communication both at the individual and organizational levels, ultimately resulting in prominent social change. While interacting in the virtual world, this change is more noticeable. Therefore, the second research objective is to examine if a satisfying experience during online shopping leads to repurchase intention. Design/methodology/approach Using primary data collected from consumers in a developing economy (India), we tested the theoretical model to further extend the theoretical debate in consumer research. Findings This study empirically tests and further establishes that deploying AI technologies have a positive relationship with user engagement and conversion. Further, conversion leads to satisfying user experience. Finally, the relationship between satisfying user experience and repurchase intention is also found to be significant. Originality/value The uniqueness of this study is that it tests few key relationships related to user engagement during this uncertain period (COVID-19 pandemic) and examines the underlying mechanism which leads to increase in online sales.",https://openalex.org/W3202917238,2021,Surajit Bag; Gautam Srivastava; Mamoon Al Bashir,University of Johannesburg; University of Huddersfield
Measuring Institutions’ Adoption of Artificial Intelligence Applications in Online Learning Environments: Integrating the Innovation Diffusion Theory with Technology Adoption Rate,"Artificial intelligence applications (AIA) increase innovative interaction, allowing for a more interactive environment in governmental institutions. Artificial intelligence is user-friendly and embraces an effective number of features among the different services it offers. This study aims to investigate users’ experiences with AIA for governmental purposes in the Gulf area. The conceptual model comprises the adoption properties (namely trialability, observability, compatibility, and complexity), relative advantage, ease of doing business, and technology export. The novelty of the paper lies in its conceptual model that correlates with both personal characteristics and technology-based features. The results show that the variables of diffusion theory have a positive impact on the two variables of ease of doing business and technology export. The practical implications of the current study are significant. We urge the concerned authorities in the governmental sector to understand the significance of each factor and encourage them to make plans, according to the order of significance of the factors. The managerial implications provide insights into the implementation of AIA in governmental systems to enhance the development of the services they offer and to facilitate their use by all users.",https://openalex.org/W4304806921,2022,Mohammed Amin Almaiah; Raghad Alfaisal; Said A. Salloum,Applied Science Private University; King Faisal University; Sultan Idris Education University
RiceTalk: Rice Blast Detection Using Internet of Things and Artificial Intelligence Technologies,"Rice blast is one of the most serious plant diseases. Many rice blast management approaches require know-how of experienced farmers or agronomists. Monitoring the farm for disease detection is labor intensive and time consuming. By using the Internet of Things (IoT) and artificial intelligence (AI), we are able to detect plant diseases more efficiently. Existing AI and IoT studies detect plant diseases by images or nonimage hyperspectral data, which require manual operations to obtain the photographs or data for analysis. Also, image detection typically is too late as rice blast may already spread to other plants. Based on an IoT platform for soil cultivation, we develop the RiceTalk project that utilizes nonimage IoT devices to detect rice blast. Unlike the image-based plant disease detection approaches, our agriculture sensors generate nonimage data that can be automatically trained and analyzed by the AI mechanism in real time. The beauty of RiceTalk is that the AI model is treated as an IoT device and is managed like other IoT devices. In this way, our approach significantly reduces the platform management cost to provide real-time training and predictions. We also propose an innovative spore germination mechanism as a new feature extraction model for agriculture. In the current implementation, the accuracy of the RiceTalk prediction on rice blast is 89.4%.",https://openalex.org/W2980702392,2019,Wenliang Chen; Yi‐Bing Lin; Fung-Ling Ng,National Yang Ming Chiao Tung University
"Patents in artificial intelligence technologies, 2000-15","Mobility, cloud computing, the Internet of Things (IoT), artificial intelligence (AI) and big data analytics are among the most important technologies in the digital economy today.Collectively they are enabling a future of ""smart everything"", and empowering businesses, consumers and society as a whole.The OECD Science, Technology and Industry Scoreboard 2017 shows how the digital transformation is affecting science, innovation, the economy, and the way people work and live.It aims to help governments design more effective science, innovation and industry policies in the fast-changing digital era.Below are key insights from the report, with a specific focus on digital trends among all the other themes covered.",https://openalex.org/W4256343713,2017,Ali Alsamawi; Silvia Appelt; Brigitte Van Beuzekom,Organisation de Coopération et de Développement Economiques
The Future of Artificial Intelligence in Special Education Technology,"This manuscript presents a preliminary discussion of Artificial Intelligence (AI) as a disruptive technology with the potential to significantly change special education practices. The article begins with a brief description of the development of AI. The authors recognize our assertions are subjective and require further research. Several references are not peer-reviewed because educational research takes years to conduct, analyze, and disseminate outcomes. In this manuscript, we discuss current software used for writing with students in special education and discuss similarities and differences with AI software. This discussion is followed by questions and examples related to implementation, ethical and policy considerations, and preservice special education teacher preparation. The article concludes with future considerations for how AI will impact the special education technology field.",https://openalex.org/W4377097363,2023,Matthew T. Marino; Eleazar Vasquez; Lisa Dieker,University of Central Florida
Applications of blockchain and artificial intelligence technologies for enabling prosumers in smart grids: A review,"Governments’ net zero emission target aims at increasing the share of renewable energy sources as well as influencing the behaviours of consumers to support the cost-effective balancing of energy supply and demand. These will be achieved by the advanced information and control infrastructures of smart grids which allow the interoperability among various stakeholders. Under this circumstance, increasing number of consumers produce, store, and consume energy, giving them a new role of prosumers. The integration of prosumers and accommodation of incurred bidirectional flows of energy and information rely on two key factors: flexible structures of energy markets and intelligent operations of power systems. The blockchain and artificial intelligence (AI) are innovative technologies to fulfil these two factors, by which the blockchain provides decentralised trading platforms for energy markets and the AI supports the optimal operational control of power systems. This paper attempts to address how to incorporate the blockchain and AI in the smart grids for facilitating prosumers to participate in energy markets. To achieve this objective, first, this paper reviews how policy designs price carbon emissions caused by the fossil-fuel based generation so as to facilitate the integration of prosumers with renewable energy sources. Second, the potential structures of energy markets with the support of the blockchain technologies are discussed. Last, how to apply the AI for enhancing the state monitoring and decision making during the operations of power systems is introduced.",https://openalex.org/W4221039087,2022,Weiqi Hua; Ying Chen; Meysam Qadrdan,University of Oxford; Cardiff University
The Robots are Coming … But Aren't Here Yet: The Use of Artificial Intelligence Technologies in the Public Accounting Profession,"ABSTRACT In this paper, we survey public accounting professionals to gauge the extent to which Artificial Intelligence (AI), specifically Robotic Process Automation (RPA) and Machine Learning (ML), are currently being utilized, as well as perceptions about the impact and receptiveness to this technology. Quantitative and qualitative responses from 90 participants, representing various firms, service lines, and positions, indicate that both RPA and ML are currently not being used extensively by public accountants nor by their clients, and firms are conducting some, but not extensive training on these technologies. However, respondents strongly indicated that AI will significantly impact their daily responsibilities in five years and public accountants are very receptive to these changes. Additionally, we find that firm size appears to be the most significant factor impacting differences in responses. These results indicate that while large-scale AI adoption has not yet come to public accounting, substantial changes are on the horizon.",https://openalex.org/W3037226706,2020,Kathleen M. Bakarich; Patrick E. O’Brien,Hofstra University; SUNY Old Westbury
Artificial Intelligence and New Technologies in Inclusive Education for Minority Students: A Systematic Review,"Artificial intelligence (AI) and new technologies are having a pervasive impact on modern societies and communities. Given the potential of these new technologies to transform the way things are done, it is important to understand how they can be used to support inclusive education, particularly regarding minority students. This systematic review analyzes the advantages and challenges of using AI and new technologies in different sociocultural contexts, and their impact on minority students. In terms of advantages, this review found that AI and new technologies (a) improved student performance, (b) encouraged student interest in STEM/STEAM, (c) promoted student engagement, and (d) showed other advantages. This review also identifies the main challenges associated with the use of AI and new technologies for inclusive education: (a) technological challenges, (b) pedagogical challenges, (c) dataset limitations, (d) low satisfaction using technology, and (e) cultural differences. This review proposes some solutions to these challenges at the pedagogical, technological, and sociocultural levels, and also explores important aspects of inclusive education that address the students’ sociocultural diversity. The findings and implications will aid teachers, practitioners, and policymakers in making decisions on the effective use of AI and new technologies to support sociocultural inclusiveness in education.",https://openalex.org/W4306965485,2022,Sdenka Zobeida Salas‐Pilco; Kejiang Xiao; Jun Oshima,Central China Normal University; Shizuoka University
Cognitive Technologies and Artificial Intelligence in Social Perception,"Abstract Cognitive technologies and artificial intelligence dynamize the development of the modern world in various spheres. Modern man is not always aware of how often he uses this type of technology, both in everyday life and at work. The conducted literature research has shown a growing interest in the discussed issues. The diagnostic survey allowed the assessment of the level of familiarity with the terms “cognitive technologies” and “artificial intelligence” in the perception of students, doctoral students and employees of a selected university. The auditorium survey technique was used for the research. The research shows that the distance between humans and an intelligent robot is decreasing. A man is inclined to let intelligent robots enter even the most intimate spheres of his life. The article contributes to filling the gap in knowledge about the perception and application of intelligent technologies and the readiness to use them. Furthermore, it sets out further directions for research on this phenomenon.",https://openalex.org/W4280610215,2022,Aleksandra Kuzior; Aleksy Kwiliński,Silesian University of Technology; Sumy State University
"COVID‐19 and the New Technologies of Organizing: Digital Exhaust, Digital Footprints, and Artificial Intelligence in the Wake of Remote Work","Companies have flirted with remote work since the 1970s. Estimates from late 2019 suggested that slightly more than 5 per cent of employees worked remotely with regularity. But as COVID-19 has spread across the globe over the past few months, and shelter-in-place orders were issued by governments, many companies have initiated a rapid and wholesale shift to remote work arrangements, at least for knowledge-intensive work. This shift is enabled by digital technologies that allow workers to communicate via text, audio, and video and to share and edit data and documents in real-time. As examples of the dramatic and swift increase in remote work enabled by digital technologies, Zoom's daily active user base grew by 67 per cent in March 2020, the number of daily active users of Microsoft Teams grew from 20 million in November 2019 to 44 million in March 2020, and Slack added 7,000 new paid customers in February and March, 2020 – roughly 40 per cent more than in each of its previous two quarters. Google announced it will continue remote work until at least summer 2021 and Twitter extended the opportunity for all employees to work remotely indefinitely. Most discussions around this shift to remote work have focused on exploring first-order effects – areas of organizational behaviour that are likely to change directly following a transition to working exclusively through digital technologies. Although first-order effects are important, it is the second-order effects of remote working that have the potential to be the most profound, but are the most understudied. In this paper, I explore three of the most important second-order effects likely to shape the trajectory of work for several decades: (1) Remote work creates vast amounts of digital exhaust, (2) Digital exhaust is used to turn employees into data representations, and (3) Artificial intelligence (AI) uses those data representations to predict (and shape) employee behaviour. Increases in the use of digital technologies produces corresponding increases in the amount of work that is recorded and stored. Every time employees send each other emails via Outlook, message each other on Slack, initiate a video conference in Zoom, like someone's post on Jive, form a team in Microsoft Teams, or assign someone to project milestones in Trello, these digital technologies record that action as meta-data. Whereas most office-based employees conduct slightly more than 50 per cent of their communications through digital channels, record roughly 25 per cent of their meetings, or document how they approached a particular work task some 10 per cent of the time (all figures according to my own research), remote workers in the age of COVID-19 are conducting nearly ALL of these activities through digital technologies that create time-stamped logs of their behaviour. These meta-data are digital exhaust. Logs of employee behaviour are called digital exhaust because they are by-products of other activities, like setting up a meeting or running calculations. Although the term 'exhaust' may signal the inadvertent nature of such digital records and connote worthlessness, nothing could be further from the truth. In my own research, I have documented how digital exhaust can be used to help employees reduce work duplication and increase innovation (Leonardi, 2014), develop more accurate organizational metaknowledge – knowledge of 'who knows what' and 'who knows who' (Leonardi, 2015), and apportion work tasks more effectively (Leonardi, 2018). Organizational leaders who collect and analyse digital exhaust created by employees can develop efficient systems for knowledge transfer (Leonardi and Meyer, 2015) more effectively implement strategy (Neeley and Leonardi, 2018), and identify individuals whose networks are optimized for certain roles (Leonardi and Contractor, 2018). To more thoroughly explore the kinds of digital exhaust produced by remote work, researchers might ask questions such as: How do workers/managers interpret signals from one's digital exhaust? How does access to colleagues' digital exhaust shape an organization's knowledge economy or power structure? What are the ethics of granting access to other people's digital exhaust and what implications does it have for organizational justice and equity? By themselves, individual particles of digital exhaust contain very little meaning. For example, if an employee starts work late one day (as recorded by VPN login times), spends an unusually short amount of time working with information in a portal (as recorded by server-side time-stamps), and is unusually quiet in a meeting (as recorded by total seconds of talk-time in a Zoom session), none of these pieces of digital exhaust by themselves tells us much. But when those pieces are combined, examined over time to qualify a pattern of behaviour, and compared to other employees' patterns, they can start to create inferences that an employee is, for example, disconnecting from the organization. Putting these pieces of digital exhaust together allows companies to construct digital footprints of employees, teams, and sub-units. Digital footprints are collections of data that represent an entity. They are the mathematical representation of everything a company knows about that entity and they are used to make predictions about its behaviour. Digital footprints are constantly updated as the entity produces more digital exhaust. In my research, I have documented how employees who recognize that their mediated activities allow companies to create digital footprints of them sometimes feel as though they are being surveilled by peers and leaders, causing them to act in ways that leave purposeful patterns of exhaust that effectively game the system (Leonardi and Treem, 2012). I've also shown how the creation of digital footprints can create a vicious cycle in which employees feel that everyone else's actions are more visible than theirs, thus compelling them to work more so as to enable the company to produce a digital footprint of them suggesting they are exceptionally hard workers: These employees experience high levels of burnout (Cristea and Leonardi, 2019). Because the volume of digital exhaust produced in the era of COVID-19 is prodigious, organizations increasingly use algorithms that code digital exhaust into particular categories of action, sort those categories, and perform complex computations that link them together. The result is that algorithms are increasingly central in turning employees' digital exhaust into digital footprints that serve as data representations of them. To explore this process, scholars might ask: Under what conditions do managers and leaders become confident that digital footprints are accurate representation of employee behaviour? What changes arise when employees become aware that management is observing their work by attending to their digital footprints? In what ways can digital footprints aid in mentoring and coaching and in what ways will they serve as warrants for disciplinary action or censure? It is only in the past several years that the computational power and development of mathematics undergirding AI have progressed far enough to make meaningful predictions based on people's digital footprints. Although many companies were ready to analyse data at scale, they didn't have enough of it to analyse because most employees' actions were not recorded and stored. COVID-19 solved that problem. Today, companies are beginning to use algorithms to sift through the digital footprints assembled as remote workers create digital exhaust. The most advanced companies are using AI to combine these patterns with new datasets (like employee turnover or performance data) to test assumptions about certain relationships, learn autonomously from these tests, and, make predictions about future employee behaviour. These predictions can set the stage for managerial and organizational policy decisions. As organizations increasingly make use of algorithms to sort through the glut of digital exhaust they collect and store, employees are sometimes unfairly advantaged or disadvantaged by the way those data are turned into predictions by AI (Leonardi and Treem, in press). It is clear that the vast amounts of digital exhaust produced through remote work arrangements can improve organizational behaviour in many ways, but they also threaten to undermine some of the very systems, processes and institutions that make workplaces fair and equitable. Most of the digital tools organizations implement to help with remote work are cloud-based applications hosted by vendors whose contract rights give them access to some or all of the digital exhaust produced through them. Those vendors are able to use algorithmic modelling to create macro-level digital footprints of the behaviour of people and organizations and use AI to make predictions. They sell those predictions to other companies that market to us and bid to consult with our organizations, and they use those digital footprints to improve their own technologies in ways that allow them to collect even more digital exhaust. Zuboff (2019) has written eloquently about how vendors monetize digital exhaust and use it to construct digital footprints that predict and shape our behaviour. To explore how AI is used to turn digital footprints into predictions, researchers might begin to ask questions like: How will leaders incorporate AI-based predictions into their decision-making processes? Should organizations be required to let employees see predictions of their own behaviour and what are the consequences of this choice? Under what conditions do predictions of employee behaviour instigate a set of compensatory activities that turn them into self-fulfilling prophecies? Some observers argue that we are entering an era in which remote work will be the 'new normal'. If that prediction comes true, it means that people, teams, and organizations will be quantified, modelled, and shaped in heretofore unknown ways. Others argue that remote work will not become mainstream soon and that most workers will return to offices when the pandemic subsides, will resume activities in which they work outside of digital technologies, and will produce much less digital exhaust. If that vision of the future comes true, it is unlikely to portend any less of a dramatic shift in the way organizations operate than if people remain working remotely. That is because the scale and duration of remote work that COVID-19 has enabled has already produced so much digital exhaust that companies will build models from this unique window of time for decades to come. Regardless of whether remote work remains common or whether it becomes another brief spike in the long history of starts and stops since the 1970s, it is very likely that the digital footprints produced during COVID-19 will serve the basis for many organizational practices, policies, and ideologies in the future. It is these second-order effects of remote work that need to be understood, discussed, and debated today so that organizational scholars can provide the insights that will allow us to thoughtfully build and manage the organizations of tomorrow.",https://openalex.org/W3090360564,2020,Paul M. Leonardi,"University of California System; University of California, Santa Barbara"
"Big data, artificial intelligence and machine learning: A transformative symbiosis in favour of financial technology","Abstract This paper uses a multidimensional descriptive analysis to familiarize the reader with the extent of penetration of big data, artificial intelligence (AI) and machine learning (ML) techniques in the financial technology roadmap. We propose a clear framework for the symbiotic nature of these data science themes towards fintech empowerment. The framework is validated through their impact on fintech, financial services' profession and the shifting paradigm of the data scientist role. We also discuss the dark side of this symbiosis, while AI and ML techniques are tied with the future challenges of AI ethics, regulation technology and the smart data utilization.",https://openalex.org/W4226318431,2022,Duc Khuong Nguyen; Georgios Sermpinis; Charalampos Stasinakis,"IPAG Business School; Vietnam National University, Hanoi; Adam Smith Institute"
Artificial Intelligence for Medical Diagnostics—Existing and Future AI Technology!,We would like to express our gratitude to all authors who contributed to the Special Issue of “Artificial Intelligence Advances for Medical Computer-Aided Diagnosis” by providing their excellent and recent research findings for AI-based medical diagnosis [...],https://openalex.org/W4320497376,2023,Mugahed A. Al–antari,Sejong University
"Artificial Intelligence-Empowered Edge of Vehicles: Architecture, Enabling Technologies, and Applications","With the proliferation of mobile devices and a wealth of rich application services, the Internet of vehicles (IoV) has struggled to handle computationally intensive and delay-sensitive computing tasks. To substantially reduce the latency and the energy consumption, application work is offloaded from a mobile device to a remote cloud or a nearby mobile edge cloud for processing. Compared with remote clouds, mobile edge clouds are located at the edge of the network. Therefore, mobile edge computing (MEC) has the advantages of effectively utilizing idle computing and storage resources at the edge of the network and reducing the network transmission delay. In addition, mobile devices are increasingly moving toward intelligence. To satisfy the service experience and service quality requirements of mobile users, the vehicle Internet is transforming into the intelligent vehicle Internet. Artificial intelligence (AI) technology can adapt to rapidly changing dynamic environments to provide multiple task requirements for resource allocation, computational task scheduling, and vehicle trajectory prediction. On this basis, combined with MEC technology and AI technology, computing and storage resources are placed on the edge of the network to provide real-time data processing while providing more efficient and intelligent services. This article introduces IoV from three aspects, namely, MEC, AI and the advantages of combining the two, and analyzes the corresponding architecture and implementation technology. The application of MEC and AI in IoV is analyzed and compared with current approaches. Finally, several promising future directions in the field of IoV are discussed.",https://openalex.org/W3013476223,2020,Hongjing Ji; Osama Alfarraj; Amr Tolba,Dalian University of Technology; Taiyuan University of Technology; King Saud University
Advances in Emerging Memory Technologies: From Data Storage to Artificial Intelligence,"This paper presents an overview of emerging memory technologies. It begins with the presentation of stand-alone and embedded memory technology evolution, since the appearance of Flash memory in the 1980s. Then, the progress of emerging memory technologies (based on filamentary, phase change, magnetic, and ferroelectric mechanisms) is presented with a review of the major demonstrations in the literature. The potential of these technologies for storage applications addressing various markets and products is discussed. Finally, we discuss how the rise of artificial intelligence and bio-inspired circuits offers an opportunity for emerging memory technology and shifts the application from pure data storage to storage and computing tasks, and also enlarges the range of required specifications at the device level due to the exponential number of new systems and architectures.",https://openalex.org/W3214851074,2021,G. Molas; E. Nowak,CEA Grenoble; CEA LETI; Commissariat à l'Énergie Atomique et aux Énergies Alternatives
RETRACTED: English teaching practice based on artificial intelligence technology,This article has been retracted. A retraction notice can be found at https://doi.org/10.3233/JIFS-219434 .,https://openalex.org/W2945417453,2019,Yi Bin; Durbadal Mandal,Huizhou University; National Institute of Technology Durgapur
Blockchain and Artificial Intelligence Technology for Novel Coronavirus Disease 2019 Self-Testing,"The novel coronavirus disease 2019 (COVID-19) is rapidly spreading with a rising death toll and transmission rate reported in high income countries rather than in low income countries. The overburdened healthcare systems and poor disease surveillance systems in resource-limited settings may struggle to cope with this COVID-19 outbreak and this calls for a tailored strategic response for these settings. Here, we recommend a low cost blockchain and artificial intelligence-coupled self-testing and tracking systems for COVID-19 and other emerging infectious diseases. Prompt deployment and appropriate implementation of the proposed system have the potential to curb the transmissions of COVID-19 and the related mortalities, particularly in settings with poor access to laboratory infrastructure.",https://openalex.org/W3013960962,2020,Tivani P. Mashamba-Thompson; Ellen Debra Crayton,University of Limpopo
When technology meets people: the interplay of artificial intelligence and human resource management,"Purpose An original systematic review of the academic literature on applications of artificial intelligence (AI) in the human resource management (HRM) domain is carried out to capture the current state-of-the-art and prepare an original research agenda for future studies. Design/methodology/approach Fifty-nine journal articles are selected based on a holistic search and quality evaluation criteria. By using content analysis and structural concept analysis, this study elucidates the extent and impact of AI application in HRM functions, which is followed by synthesizing a concept map that illustrates how the usage of various AI techniques aids HRM decision-making. Findings A comprehensive review of the AI-HRM domain’s existing literature is presented. A concept map is synthesized to present a taxonomical overview of the AI applications in HRM. Research implications/limitations An original research agenda comprising relevant research questions is put forward to assist further developments in the AI-HRM domain. An indicative preliminary framework to help transition toward ethical AI is also presented. Originality/value This study contributes to the literature through a holistic discussion on the current state of the domain, the extent of AI application in HRM, and its current and perceived future impact on HRM functions. A preliminary ethical framework and an extensive future research agenda are developed to open new research avenues.",https://openalex.org/W3183166054,2021,Yusra Qamar; Rakesh Agrawal; Taab Ahmad Samad,Indian Institute of Management Kashipur
Incorporating Artificial Intelligence Technology in Smart Greenhouses: Current State of the Art,"This article presents the current state-of-the-art research on applying artificial intelligence (AI) technology in smart greenhouses to optimize crop yields, water, and fertilizer use efficiency, to reduce pest and disease, and to enhance agricultural sustainability. The key technologies of interest were robotic systems for pesticide application, irrigation, harvesting, bio-inspired algorithms for the automation of greenhouse processes, energy management, machine path planning and operation of UAVs (unmanned aerial vehicles), resolution of scheduling problems, and image signal processing for pest and disease diagnosis. Additionally, the review investigated the cost benefits of various energy-management and AI-based energy-saving technologies, the integration of photovoltaics and dynamic pricing based on real-time and time-of-use metrics, and the cost benefits of LoRa, Wi-Fi, Bluetooth, ZigBee, mobile, and RFID (radiofrequency identification) technologies. The review established that commercially viable AI technologies for agriculture had increased exponentially. For example, AI-based irrigation and soil fertilizer application enabled farmers to realize higher returns on investment on fertilizer application and gross returns above the fertilizer cost, higher yields, and resource use efficiency. Similarly, AI image detection techniques led to the early diagnosis of powdery mildew. The precise operation of agricultural robots was supported by the integration of light imaging, detection, and ranging (LIDAR) optical and electro-optical cameras in place of the traditional GPS (geographic positioning systems) technologies, which are prone to errors. However, critical challenges remained unresolved, including cost, disparities between research and development (R&amp;D) innovations and technology commercialization, energy use, the tradeoff between accuracy and computational speeds, and technology gaps between the Global North and South. In general, the value of this review is that it surveys the literature on the maturity level of various AI technologies in smart greenhouses and offers a state-of-the-art picture of how far the technologies have successfully been applied in agriculture and what can be done to optimize their usability.",https://openalex.org/W4313467117,2022,Chrysanthos Maraveas,Agricultural University of Athens
Where medical education meets artificial intelligence: ‘Does technology care?’,"Abstract ‘Cold’ technologies and ‘warm’ hands‐on medicine need to walk hand‐in‐hand Technologies, such as deep learning artificial intelligence (AI), promise benign solutions to thorny, complex problems; but this view is misguided. Though AI has revolutionised aspects of technical medicine, it has brought in its wake practical, conceptual, pedagogical and ethical conundrums. For example, widespread adoption of technologies threatens to shift emphasis from ‘hands‐on’ embodied clinical work to disembodied ‘technology enhanced’ fuzzy scenarios muddying ethical responsibilities. Where AI can offer a powerful sharpening of diagnostic accuracy and treatment options, ‘cold’ technologies and ‘warm’ hands‐on medicine need to walk hand‐in‐hand. This presents a pedagogical challenge grounded in historical precedent: in the wake of Vesalian anatomy introducing the dominant metaphor of ‘body as machine,’ a medicine of qualities was devalued through the rise of instrumental scientific medicine. The AI age in medicine promises to redouble the machine metaphor, reducing complex patient experiences to linear problem‐solving interventions promising ‘solutionism.’ As an instrumental intervention, AI can objectify patients, frustrating the benefits of dialogue, as patients’ complex and often unpredictable fleshly experiences of illness are recalculated in solution‐focused computational terms. Suspicions about solutions The rate of change in numbers and sophistication of new technologies is daunting; they include surgical robotics, implants, computer programming and genetic interventions such as clustered regularly interspaced short palindromic repeats (CRISPR). Contributing to the focus of this issue on ‘solutionism,’ we explore how AI is often promoted as an all‐encompassing answer to complex problems, including the pedagogical, where learning ‘hands‐on’ bedside medicine has proven benefits beyond the technical. Where AI and embodied medicine have differing epistemological, ontological and axiological roots, we must not imagine that they will readily walk hand‐in‐hand down the aisle towards a happy marriage. Their union will be fractious, requiring lifelong guidance provided by a perceptive medical education suspicious of ‘smart’ solutions to complex problems.",https://openalex.org/W3007086729,2020,Anneke G. van der Niet; Alan Bleakley,Maastricht University; University Medical Center Utrecht
"Technology, innovation, employment and power: Does robotics and artificial intelligence really mean social transformation?","How far do recent innovations in robotics and artificial intelligence herald an unprecedented economic and social transformation? This article provides a critical evaluation of this question, challenging the relentless technological determinism of much debate, and reframing the issues involved within a political-economic and sociological approach. This focuses on the economic, political and historical dynamics of technological innovation, and its consequences for employment and economic re-structuring, mediated through sovereign and discursive power. A range of epistemological and empirical problems with the transformationist position are identified, and an alternative perspective proposed emphasizing complexity and uncertainty around contemporary and future trends.",https://openalex.org/W2751592856,2017,Ross Boyd; Robert J. Holton,University of South Australia; Trinity College Dublin
Artificial Intelligence Technology Assisted Music Teaching Design,"With the continuous improvement of the global economic level and scientific level, information technology has penetrated into all fields of people’s life. Today, the strategy of vigorously promoting educational modernization has created conditions for intelligent music teaching and promoted the in-depth application of artificial intelligence technology in education. Intelligent instructional design supported by artificial intelligence technology is the deep integration of information technology and music teaching. Through the intelligent perception technology, learning analysis technology, and emotional computing technology of artificial intelligence, an intelligent music teaching model is established. The online learning and education platform based on big data intelligence provides teachers with rich teaching methods, provides personalized evaluation and adaptive learning services for students’ learning, and helps improve the efficiency of music teaching. The traditional teaching design model cannot effectively guide the intelligent music teaching and cannot meet the needs of students’ development. Therefore, on the basis of previous studies, the author studies the intelligent teaching design supported by artificial intelligence technology. This study uses new generation information technologies such as big data, Internet of things, mobile Internet, and artificial intelligence to build a complete set of scientific intelligent music teaching design model. Wisdom teaching provides a reference for the whole process before, during, and after class, helps guide teachers to better carry out wisdom teaching, helps students explore cooperative and autonomous learning, and promotes the wisdom transformation of teaching methods and learning methods to a certain extent. Music classroom teaching has become more targeted and effective. Therefore, it is of great significance to cultivate intelligent music talents.",https://openalex.org/W4200239421,2021,Dan Dai,Jiangxi Institute Of Economic Administraors
In artificial intelligence (AI) we trust: A qualitative investigation of AI technology acceptance,"Abstract Artificial intelligence (AI) applications are increasingly used to support supply chain management (SCM) activities. However, industry reports and recent research indicate difficulty in implementing AI solutions. This study explores the role of organizational factors in reconciling the differences between the potential SCM benefits of AI and its actual acceptance and use. We apply thematic analysis techniques to explore the marketing materials used by vendors of AI‐enabled software and interviews with organization leaders that have experience with the deployment of AI‐based technologies. The emergent model from our data analysis highlights organizational tactics often used to emphasize AI trustworthiness. Our findings suggest several tactics that could be used to convey that AI is a trustworthy technology. We build on the thematic model to situate the findings as offering theoretical extensions to the “social influence” aspect of UTAUT; and develop a robust call for research related to the effects of AI trustworthiness on internal, upstream, and downstream activities in the supply chain. The results contribute to academic conversations related to the acceptance and use of technology and the growing digitalization of supply chains. We outline managerial implications regarding the role of AI trustworthiness in AI use for managing SCM.",https://openalex.org/W4212814119,2022,Abhinav Hasija; Terry L. Esper,Fisher College
Artificial Intelligence Technologies for Forecasting Air Pollution and Human Health: A Narrative Review,"Air pollution is a major issue all over the world because of its impacts on the environment and human beings. The present review discussed the sources and impacts of pollutants on environmental and human health and the current research status on environmental pollution forecasting techniques in detail; this study presents a detailed discussion of the Artificial Intelligence methodologies and Machine learning (ML) algorithms used in environmental pollution forecasting and early-warning systems; moreover, the present work emphasizes more on Artificial Intelligence techniques (particularly Hybrid models) used for forecasting various major pollutants (e.g., PM2.5, PM10, O3, CO, SO2, NO2, CO2) in detail; moreover, focus is given to AI and ML techniques in predicting chronic airway diseases and the prediction of climate changes and heat waves. The hybrid model has better performance than single AI models and it has greater accuracy in prediction and warning systems. The performance evaluation error indexes like R2, RMSE, MAE and MAPE were highlighted in this study based on the performance of various AI models.",https://openalex.org/W4291670288,2022,S. Shankar; Naveenkumar Raju; Abbas Ganesan,
Assessing Artificial Intelligence Technology Acceptance in Managerial Accounting,"The increasing expansion of digital technologies has significantly changed most economic activities and professions. As a result of the scientific and technological revolution 4.0, organizational structures and business models have changed, and new ones have emerged. Consequently, the accounting activities that record operations and provide the necessary information to managers for decision making have faced threats, challenges, and opportunities, which have changed and will change the DNA of managerial accounting, determining a reinventing of it. As a result of the evolution of data collection and processing technologies, managerial accounting activities have become increasingly complex, encompassing increasing volumes of data. Resistance to change, organizational culture, lack of trust, and the high price of technology are the most critical barriers that interfere with adopting artificial intelligence technology in managerial accounting. This study aimed to assess the acceptance of artificial intelligence technology among accountants in Romanian organizations in the context of the modernization and digitization of managerial accounting. This research was quantitative, carried out through a survey based on a questionnaire. In total, 396 specialists in managerial accounting from Romanian organizations filled and returned the questionnaire. Using structural equation modeling, we tested the model of accepting artificial intelligence technology in managerial accounting. The results show that implementing artificial intelligence solutions in managerial accounting offers multiple options to managers through innovation and shortening processes, improves the use of accounting information, and is relatively easy to use, given the high degree of automation and customization.",https://openalex.org/W4286214913,2022,Anca Antoaneta Vărzaru,University of Craiova
